shm_addr = 7000
shm_addr = 7000
shm_addr = 7000
shm_addr = 7000
shm_addr = 7000
shm_addr = 7000
shm_addr = 7000
shm_addr = 7000
shm_addr = 7000
shm_addr = 7000
shm_addr = 7000
shm_addr = 7000
shm_addr = 7000
======================================
 all_ops == 1000000
 test_time == 12.694280
 Throughput == 78775.637531
 ======================================
10        Threads
1         Connections per thread
100000    Requests per client


ALL STATS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets        79610.01          ---          ---      0.12500     83410.73 
Gets            0.00         0.00         0.00      0.00000         0.00 
Waits           0.00          ---          ---      0.00000          --- 
Totals      79610.01         0.00         0.00      0.12500     83410.73 


Request Latency Distribution
Type     <= msec         Percent
SET       6.400        99.96
SET       6.700        99.96
SET       6.800        99.96
SET       6.900        99.97
SET       7.100        99.97
SET       7.200        99.97
SET       7.600        99.97
SET       7.700        99.97
SET       7.800        99.97
SET       8.400        99.97
SET       8.500        99.97
SET       8.600        99.97
SET       8.900        99.97
SET       9.000        99.97
SET       9.100        99.97
SET       9.200        99.97
SET       9.300        99.97
SET       9.400        99.97
SET      10.000        99.97
SET      12.000        99.98
SET      13.000        99.98
SET      15.000        99.98
SET      16.000        99.98
SET      17.000        99.98
SET      18.000        99.98
SET      19.000        99.99
SET      21.000        99.99
SET      22.000        99.99
SET      23.000        99.99
SET      24.000        99.99
SET      25.000        99.99
SET      28.000        99.99
SET      29.000        99.99
SET      32.000        99.99
SET      38.000        99.99
SET      39.000       100.00
SET      40.000       100.00
SET     120.000       100.00
SET     140.000       100.00
SET     250.000       100.00
SET     290.000       100.00
---
---
